SalesOrderID,CustomerID,SalesPersonID,TerritoryID
59739,17089,,8
59740,19425,,10
59741,20583,,8
59742,15108,,10
59743,12306,,8
59744,12775,,4
59745,15310,,6
59746,14406,,4
59747,11513,,6
59748,13865,,4
59749,14121,,1
59750,28383,,8
59751,28400,,8
59752,12460,,10
59753,13103,,9
59754,25427,,4
59755,17445,,4
59756,17463,,1
59757,26885,,10
59758,28486,,9
59759,14048,,9
59760,11093,,9
59761,14976,,7
59762,12839,,10
59763,11150,,9
59764,17227,,9
59765,20712,,10
59766,27465,,1
59767,27466,,1
59768,29164,,1
59769,11301,,1
59770,28006,,4
59771,26596,,4
59772,24687,,1
59773,26080,,1
59774,23387,,1
59775,21790,,4
59776,20398,,4
59777,21157,,4
59778,20307,,4
59779,17578,,4
59780,12202,,6
59781,15955,,4
59782,17168,,1
59783,14487,,4
59784,16353,,1
59785,20106,,6
59786,14835,,8
59787,14808,,10
59788,24540,,10
59789,21136,,10
59790,20797,,7
59791,24130,,8
59792,24862,,7
59793,22567,,7
59794,25569,,7
59795,16571,,10
59796,11732,,2
59797,11700,,4
59798,12967,,4
59799,20462,,4
59800,16728,,1
59801,14494,,1
59802,14367,,1
59803,13085,,1
59804,13897,,1
59805,11799,,1
59806,13473,,4
59807,14115,,1
59808,14478,,6
59809,14937,,10
59810,26948,,8
59811,19620,,9
59812,14855,,9
59813,19968,,9
59814,27366,,9
59815,28315,,9
59816,27353,,9
59817,27355,,9
59818,22573,,9
59819,26521,,1
59820,28580,,4
59821,25411,,4
59822,25407,,1
59823,25410,,4
59824,25425,,4
59825,16219,,6
59826,23486,,6
59827,13084,,6
59828,26931,,10
59829,11243,,10
59830,13581,,10
59831,11358,,9
59832,11607,,7
59833,12266,,8
59834,14189,,8
59835,14163,,8
59836,13585,,10
59837,12559,,10
59838,14161,,8
59839,12232,,8
59840,15798,,9
59841,11073,,9
59842,12008,,9
59843,21830,,10
59844,28345,,4
59845,11631,,6
59846,11719,,6
59847,23863,,4
59848,11723,,6
59849,20475,,4
59850,13756,,6
59851,18112,,4
59852,11631,,6
59853,18099,,4
59854,17610,,4
59855,25884,,6
59856,22264,,6
59857,14176,,7
59858,16256,,10
59859,17745,,8
59860,15654,,7
59861,20597,,7
59862,20132,,8
59863,20802,,7
59864,12836,,10
59865,22681,,7
59866,13612,,10
59867,11566,,7
59868,12760,,6
59869,12419,,1
59870,15488,,6
59871,13603,,10
59872,17149,,1
59873,19708,,4
59874,19542,,1
59875,13898,,1
59876,11809,,4
59877,14256,,1
59878,11934,,1
59879,13455,,4
59880,13433,,4
59881,12449,,6
59882,19652,,9
59883,15029,,9
59884,19978,,9
59885,22575,,9
59886,27371,,9
59887,16931,,9
59888,25392,,1
59889,23725,,6
59890,25286,,4
59891,24498,,1
59892,25426,,4
59893,22224,,4
59894,22164,,4
59895,23155,,4
59896,20321,,4
59897,20193,,4
59898,17271,,1
59899,24026,,10
59900,12806,,8
59901,17079,,9
59902,11460,,9
59903,27499,,9
59904,14425,,8
59905,12855,,10
59906,14162,,8
59907,16734,,9
59908,17059,,9
59909,17231,,9
59910,24454,,9
59911,21977,,9
59912,18445,,9
59913,23536,,9
59914,28537,,9
59915,27718,,9
59916,15829,,9
59917,22210,,9
59918,15238,,9
59919,19597,,9
59920,17251,,9
59921,20933,,10
59922,17115,,10
59923,11728,,1
59924,11498,,6
59925,11506,,6
59926,26253,,1
59927,14096,,6
59928,11262,,6
59929,11641,,6
59930,26124,,4
59931,11738,,6
59932,22369,,4
59933,19399,,6
59934,11748,,6
59935,15392,,4
59936,14372,,1
59937,22014,,6
59938,21580,,6
59939,13901,,1
59940,15636,,8
59941,16463,,8
59942,23942,,8
59943,21519,,8
59944,21838,,8
59945,20177,,7
59946,26857,,8
59947,17759,,7
59948,27157,,8
59949,12201,,4
59950,14558,,1
59951,13887,,4
59952,11798,,1
59953,14255,,1
59954,14357,,4
59955,14253,,4
59956,13429,,4
59957,13438,,1
59958,26953,,7
59959,19615,,9
59960,17285,,9
59961,16526,,9
59962,22576,,9
59963,17370,,9
59964,22412,,9
59965,12242,,9
59966,29032,,4
59967,12122,,6
59968,25415,,4
59969,22216,,4
59970,23177,,1
59971,16995,,6
59972,20044,,7
59973,23930,,10
59974,27761,,8
59975,23938,,10
59976,26868,,10
59977,26934,,10
59978,26944,,10
59979,15675,,8
59980,28755,,10
59981,14345,,9
59982,13975,,9
59983,13605,,7
59984,11599,,7
59985,12632,,7
59986,12650,,7
59987,13606,,8
59988,18310,,9
59989,22018,,9
59990,25810,,9
59991,14100,,9
59992,21034,,10
59993,24582,,10
59994,28876,,8
59995,24500,,1
59996,26105,,4
59997,11262,,6
59998,11632,,6
59999,22086,,4
60000,15377,,6
60001,22166,,1
60002,23691,,1
60003,19861,,1
60004,17456,,1
60005,11833,,6
60006,15295,,4
60007,22107,,6
60008,14040,,4
60009,13488,,1
60010,16284,,8
60011,17791,,8
60012,24881,,10
60013,29387,,7
60014,16437,,10
60015,12940,,4
60016,12720,,7
60017,11839,,4
60018,14289,,4
60019,14382,,4
60020,13443,,1
60021,20860,,8
60022,28421,,8
60023,19616,,9
60024,15014,,9
60025,19601,,9
60026,13089,,9
60027,26614,,1
60028,25891,,4
60029,23143,,1
60030,25992,,6
60031,20372,,1
60032,19394,,6
60033,21315,,4
60034,20205,,1
60035,20207,,4
60036,17023,,6
60037,20829,,8
60038,22638,,8
60039,26876,,10
60040,22423,,7
60041,24198,,7
60042,11077,,9
60043,11452,,9
60044,12612,,10
60045,12856,,10
60046,13822,,8
60047,28612,,4
60048,28780,,1
60049,13048,,9
60050,17287,,9
60051,20230,,9
60052,20232,,9
60053,27497,,9
60054,22928,,9
60055,24116,,7
60056,21130,,10
60057,17796,,8
60058,28642,,4
60059,26341,,1
60060,24953,,1
60061,24618,,4
60062,23241,,1
60063,22737,,4
60064,22751,,4
60065,11176,,6
60066,13760,,6
60067,18992,,4
60068,17531,,1
60069,17444,,1
60070,23567,,6
60071,15849,,1
60072,15854,,4
60073,14899,,4
60074,15109,,7
60075,14829,,7
60076,16037,,8
60077,13817,,7
60078,15099,,7
60079,20563,,8
60080,26393,,8
60081,22516,,8
60082,25322,,8
60083,12550,,10
60084,14806,,10
60085,25466,,7
60086,12334,,10
60087,13682,,8
60088,28881,,7
60089,11183,,4
60090,12106,,6
60091,12877,,1
60092,12524,,7
60093,13910,,1
60094,13873,,4
60095,12025,,1
60096,14117,,1
60097,13449,,1
60098,13431,,1
60099,11774,,4
60100,28434,,8
60101,25540,,7
60102,20242,,9
60103,20244,,9
60104,19963,,9
60105,17725,,9
60106,28320,,9
60107,12245,,9
60108,23583,,6
60109,17124,,1
60110,17671,,4
60111,17672,,1
60112,23165,,4
60113,20198,,4
60114,20295,,1
60115,17384,,4
60116,17386,,1
60117,19517,,7
60118,24015,,10
60119,19458,,7
60120,19427,,7
60121,22607,,8
60122,29065,,9
60123,14171,,8
60124,12230,,8
60125,24464,,9
60126,27347,,9
60127,14946,,7
60128,16046,,10
60129,19194,,7
60130,11300,,6
60131,27675,,1
60132,28865,,4
60133,11711,,6
60134,29033,,4
60135,28251,,4
60136,25957,,4
60137,25183,,1
60138,25859,,1
60139,25764,,1
60140,22376,,1
60141,23278,,4
60142,12056,,6
60143,20507,,1
60144,16847,,6
60145,11875,,6
60146,11868,,6
60147,27454,,6
60148,19077,,10
60149,20087,,6
60150,19914,,7
60151,23611,,7
60152,15611,,7
60153,20796,,7
60154,29384,,10
60155,28915,,7
60156,11660,,6
60157,19553,,6
60158,14890,,4
60159,18821,,6
60160,13454,,4
60161,14459,,6
60162,26952,,7
60163,12394,,10
60164,19960,,9
60165,24457,,9
60166,25051,,9
60167,25106,,9
60168,11061,,9
60169,25402,,1
60170,22233,,6
60171,25285,,1
60172,23154,,1
60173,25981,,6
60174,19546,,6
60175,20319,,1
60176,20192,,4
60177,17358,,4
60178,11357,,9
60179,12954,,1
60180,12672,,9
60181,23330,,9
60182,22179,,9
60183,18901,,9
60184,26030,,9
60185,24243,,9
60186,18306,,9
60187,19954,,9
60188,17739,,7
60189,17754,,7
60190,21012,,10
60191,21848,,10
60192,17794,,10
60193,17085,,10
60194,15094,,7
60195,28343,,1
60196,11721,,4
60197,11320,,4
60198,11176,,6
60199,29034,,1
60200,11330,,6
60201,11287,,6
60202,24970,,1
60203,23045,,1
60204,25160,,1
60205,19729,,6
60206,21458,,4
60207,20315,,1
60208,20018,,1
60209,19834,,1
60210,19633,,4
60211,18678,,4
60212,16774,,1
60213,16371,,4
60214,16736,,1
60215,16460,,10
60216,11434,,10
60217,25740,,7
60218,23979,,8
60219,22704,,7
60220,25680,,8
60221,27329,,7
60222,14526,,8
60223,25514,,7
60224,11622,,1
60225,13760,,6
60226,11143,,4
60227,12541,,7
60228,17154,,4
60229,19689,,1
60230,14364,,4
60231,13976,,1
60232,15175,,6
60233,11854,,4
60234,13461,,4
60235,20861,,8
60236,19196,,8
60237,20221,,9
60238,19971,,9
60239,19957,,9
60240,11072,,9
60241,11104,,9
60242,11106,,9
60243,25622,,1
60244,20371,,4
60245,17477,,1
60246,16996,,6
60247,24019,,10
60248,26932,,10
60249,14426,,8
60250,12608,,10
60251,13263,,7
60252,12199,,1
60253,12006,,9
60254,19566,,9
60255,20402,,9
60256,12459,,10
60257,21053,,10
60258,14957,,7
60259,22666,,8
60260,24583,,10
60261,24860,,10
60262,17626,,10
60263,20923,,8
60264,11851,,4
60265,29253,,4
60266,11331,,6
60267,28055,,1
60268,19642,,6
60269,25003,,1
60270,24929,,1
60271,23367,,1
60272,14119,,6
60273,14291,,6
60274,19825,,4
60275,17538,,4
60276,18093,,1
60277,16899,,1
60278,22332,,6
60279,16189,,10
60280,17802,,8
60281,13675,,10
60282,24842,,7
60283,11958,,1
60284,12436,,1
60285,17167,,1
60286,19658,,4
60287,19659,,4
60288,14417,,1
60289,22050,,6
60290,13894,,1
60291,13464,,4
60292,11516,,4
60293,13435,,4
60294,28382,,8
60295,20225,,9
60296,25115,,9
60297,25120,,9
60298,12246,,9
60299,26575,,4
60300,23397,,6
60301,29138,,4
60302,24446,,4
60303,25405,,1
60304,22232,,6
60305,17123,,4
60306,17498,,4
60307,22297,,4
60308,22258,,4
60309,19400,,6
60310,20187,,4
60311,17272,,1
60312,23923,,10
60313,29469,,10
60314,28523,,10
60315,12632,,7
60316,14216,,9
60317,29054,,9
60318,14207,,8
60319,12609,,10
60320,14183,,10
60321,14186,,7
60322,13602,,10
60323,14790,,7
60324,12920,,1
60325,15721,,9
60326,14223,,9
60327,22842,,9
60328,17313,,9
60329,12672,,9
60330,12682,,9
60331,11987,,9
60332,28931,,9
60333,14948,,7
60334,14978,,8
60335,12655,,7
60336,24847,,10
60337,11330,,6
60338,26514,,4
60339,26262,,1
60340,26475,,4
60341,11223,,6
60342,13758,,6
60343,16800,,6
60344,18983,,4
60345,23893,,6
60346,26085,,6
60347,14593,,4
60348,13476,,4
60349,13785,,10
60350,19505,,10
60351,27936,,7
60352,21010,,8
60353,20916,,8
60354,26833,,10
60355,26887,,10
60356,26402,,7
60357,12513,,10
60358,17153,,4
60359,11886,,4
60360,15362,,6
60361,11811,,4
60362,14288,,4
60363,14381,,1
60364,13447,,4
60365,13453,,4
60366,19598,,9
60367,25035,,9
60368,22578,,9
60369,25126,,9
60370,13104,,9
60371,25400,,4
60372,21326,,4
60373,17480,,4
60374,24034,,10
60375,24011,,10
60376,24190,,7
60377,14214,,9
60378,28488,,9
60379,29062,,9
60380,11450,,9
60381,27498,,9
60382,17292,,9
60383,16700,,9
60384,18258,,9
60385,17330,,9
60386,23095,,9
60387,16174,,9
60388,15222,,9
60389,19572,,9
60390,16682,,9
60391,17784,,8
60392,21011,,10
60393,16432,,7
60394,29057,,4
60395,11200,,6
60396,26118,,4
60397,26498,,1
60398,22759,,1
60399,17174,,4
60400,16672,,1
60401,25173,,6
60402,20085,,6
60403,15634,,10
60404,12753,,7
60405,13781,,7
60406,13695,,7
60407,16599,,10
60408,27847,,10
60409,20064,,8
60410,27905,,10
60411,27844,,7
60412,25495,,7
60413,11926,,1
60414,20495,,4
60415,17150,,1
60416,16083,,6
60417,19698,,4
60418,13948,,4
60419,11812,,1
60420,12781,,6
60421,11780,,1
60422,11954,,4
60423,28388,,8
60424,19197,,8
60425,26954,,8
60426,19950,,9
60427,23409,,9
60428,13526,,9
60429,19964,,9
60430,16529,,9
60431,25119,,9
60432,16928,,9
60433,27348,,9
60434,11124,,9
60435,16160,,9
60436,23511,,6
60437,24640,,4
60438,25767,,1
60439,25409,,4
60440,23166,,4
60441,21614,,6
60442,23148,,1
60443,19536,,6
60444,20281,,1
60445,18859,,6
60446,20831,,8
60447,22440,,7
60448,22652,,8
60449,29477,,10
60450,17071,,9
60451,11454,,9
60452,11459,,9
60453,14195,,10
60454,11593,,7
60455,12460,,10
60456,12808,,10
60457,12380,,10
60458,11876,,4
60459,13137,,9
60460,13041,,9
60461,22169,,9
60462,25241,,9
60463,13127,,9
60464,19091,,9
60465,17052,,9
60466,22501,,7
60467,13839,,7
60468,17627,,10
60469,11128,,1
60470,27566,,4
60471,27409,,4
60472,25172,,4
60473,11287,,6
60474,18411,,6
60475,16667,,6
60476,22351,,1
60477,19712,,1
60478,11784,,6
60479,20763,,1
60480,23084,,6
60481,15971,,1
60482,13893,,1
60483,14609,,4
60484,14825,,8
60485,20147,,10
60486,17186,,10
60487,11436,,10
60488,17213,,10
60489,25520,,7
60490,12259,,10
60491,17261,,1
60492,11924,,4
60493,14606,,6
60494,13468,,1
60495,13487,,4
60496,11925,,1
60497,11939,,4
60498,13446,,4
60499,26941,,7
60500,19599,,9
60501,20239,,9
60502,19974,,9
60503,27365,,9
60504,25121,,9
60505,13090,,9
60506,12243,,9
60507,25429,,4
60508,12089,,6
60509,21613,,6
60510,23151,,1
60511,22271,,4
60512,21323,,1
60513,20304,,1
60514,20310,,4
60515,22615,,8
60516,26848,,10
60517,13263,,7
60518,11453,,9
60519,15688,,7
60520,14774,,8
60521,13575,,7
60522,12413,,1
60523,15766,,9
60524,15604,,9
60525,23013,,9
60526,14314,,9
60527,18291,,9
60528,15687,,7
60529,25443,,8
60530,14990,,8
60531,11091,,6
60532,25182,,1
60533,23808,,4
60534,17551,,6
60535,13751,,6
60536,20515,,4
60537,20357,,1
60538,20759,,4
60539,17492,,1
60540,20517,,6
60541,20801,,10
60542,20729,,8
60543,27955,,10
60544,25580,,7
60545,14723,,6
60546,11853,,4
60547,17619,,6
60548,15187,,6
60549,13886,,4
60550,12451,,6
60551,13442,,1
60552,25034,,9
60553,12241,,9
60554,22189,,1
60555,21327,,4
60556,20190,,1
60557,17405,,1
60558,26914,,10
60559,26858,,10
60560,13592,,7
60561,12650,,7
60562,14192,,7
60563,12085,,1
60564,12115,,1
60565,11200,,6
60566,28785,,4
60567,15735,,9
60568,26434,,9
60569,13639,,9
60570,21668,,10
60571,25323,,8
60572,20890,,10
60573,23622,,8
60574,13842,,8
60575,11734,,4
60576,11687,,4
60577,11711,,6
60578,26552,,1
60579,24390,,1
60580,11619,,6
60581,19645,,6
60582,21635,,4
60583,15571,,6
60584,21477,,4
60585,11519,,6
60586,19800,,4
60587,25327,,6
60588,17434,,4
60589,17562,,4
60590,18844,,1
60591,18772,,4
60592,28254,,6
60593,15486,,1
60594,14373,,4
60595,26076,,6
60596,16556,,8
60597,25145,,8
60598,25477,,10
60599,20957,,7
60600,25677,,7
60601,11829,,1
60602,13352,,4
60603,14385,,1
60604,14298,,4
60605,14116,,1
60606,17766,,7
60607,23332,,9
60608,23420,,9
60609,17315,,9
60610,16528,,9
60611,28319,,9
60612,11107,,9
60613,11446,,9
60614,13091,,9
60615,29048,,4
60616,23178,,1
60617,22272,,4
60618,14880,,4
60619,20118,,4
60620,23940,,10
60621,19480,,7
60622,22458,,7
60623,26886,,10
60624,16196,,8
60625,13576,,10
60626,28524,,10
60627,29064,,9
60628,11076,,9
60629,11092,,9
60630,11448,,9
60631,14191,,10
60632,13577,,7
60633,14791,,7
60634,12231,,8
60635,11520,,6
60636,12933,,4
60637,14665,,9
60638,11262,,6
60639,13136,,9
60640,13004,,9
60641,15602,,9
60642,19097,,9
60643,19955,,9
60644,27703,,9
60645,22148,,9
60646,15822,,9
60647,28937,,9
60648,15232,,9
60649,17789,,8
60650,17798,,10
60651,17815,,10
60652,11225,,1
60653,16870,,6
60654,25422,,4
60655,24965,,1
60656,23817,,1
60657,23258,,4
60658,21245,,4
60659,14724,,6
60660,23245,,6
60661,15403,,4
60662,15277,,4
60663,14989,,7
60664,14805,,8
60665,13819,,7
60666,29372,,7
60667,17935,,8
60668,19495,,7
60669,23761,,7
60670,12799,,8
60671,11279,,1
60672,13756,,6
60673,12097,,6
60674,14567,,6
60675,12204,,1
60676,16012,,6
60677,17483,,6
60678,12278,,8
60679,19657,,1
60680,13978,,1
60681,13999,,4
60682,11777,,4
60683,19951,,9
60684,23408,,9
60685,20227,,9
60686,19979,,9
60687,25037,,9
60688,29011,,4
60689,26546,,4
60690,25412,,1
60691,25401,,4
60692,17669,,1
60693,22294,,4
60694,19113,,6
60695,17464,,1
60696,20673,,4
60697,17065,,9
60698,13592,,7
60699,11142,,6
60700,11814,,1
60701,12351,,9
60702,17094,,10
60703,15661,,10
60704,11192,,1
60705,11260,,4
60706,26346,,4
60707,27030,,1
60708,26702,,1
60709,23483,,4
60710,25843,,1
60711,22361,,4
60712,16964,,6
60713,19805,,4
60714,20464,,1
60715,12147,,6
60716,15505,,1
60717,16242,,4
60718,15681,,10
60719,28545,,7
60720,26367,,7
60721,21058,,7
60722,24556,,7
60723,24543,,7
60724,16591,,10
60725,13566,,8
60726,14574,,6
60727,12797,,4
60728,11407,,8
60729,14495,,4
60730,14565,,4
60731,14386,,4
60732,15893,,1
60733,13977,,1
60734,13658,,1
60735,11779,,1
60736,14290,,1
60737,14929,,10
60738,14947,,10
60739,18626,,8
60740,19311,,8
60741,11134,,9
60742,20238,,9
60743,19959,,9
60744,28324,,9
60745,22411,,9
60746,27354,,9
60747,11108,,9
60748,26581,,1
60749,26600,,4
60750,26608,,4
60751,26513,,1
60752,25623,,1
60753,22295,,4
60754,20194,,4
60755,20197,,1
60756,20291,,4
60757,22644,,8
60758,26866,,10
60759,26890,,10
60760,25734,,8
60761,14218,,9
60762,14012,,9
60763,14287,,9
60764,11080,,9
60765,14713,,8
60766,12473,,10
60767,12332,,7
60768,14860,,9
60769,15235,,9
60770,24267,,9
60771,11366,,9
60772,11121,,9
60773,24852,,10
60774,25307,,8
60775,17795,,10
60776,13836,,8
60777,16562,,10
60778,26804,,4
60779,11203,,6
60780,19801,,6
60781,25069,,1
60782,24262,,4
60783,23065,,1
60784,18506,,6
60785,22192,,1
60786,21413,,1
60787,21317,,4
60788,21451,,4
60789,19669,,1
60790,17426,,4
60791,16875,,4
60792,17177,,4
60793,15895,,4
60794,14444,,4
60795,13749,,4
60796,13761,,1
60797,21074,,10
60798,22310,,8
60799,23601,,8
60800,23613,,10
60801,22507,,8
60802,24547,,8
60803,26419,,8
60804,29424,,8
60805,27941,,8
60806,11514,,1
60807,15402,,6
60808,12537,,7
60809,12377,,8
60810,22996,,6
60811,13489,,1
60812,11810,,1
60813,13472,,4
60814,26961,,8
60815,19605,,9
60816,16929,,9
60817,22410,,9
60818,11109,,9
60819,25419,,4
60820,25289,,1
60821,25397,,4
60822,25872,,1
60823,23158,,1
60824,17557,,1
60825,17668,,4
60826,17270,,4
60827,27775,,8
60828,27182,,7
60829,26942,,10
60830,16826,,8
60831,25738,,8
60832,13405,,7
60833,14219,,9
60834,29069,,9
60835,11075,,9
60836,11449,,9
60837,15093,,7
60838,13265,,8
60839,28773,,4
60840,17074,,9
60841,26151,,9
60842,13522,,9
60843,15149,,9
60844,17346,,9
60845,15039,,9
60846,17313,,9
60847,16700,,9
60848,16704,,9
60849,20975,,10
60850,12650,,7
60851,11711,,6
60852,28801,,1
60853,11331,,6
60854,26777,,4
60855,26289,,4
60856,25896,,1
60857,23481,,4
60858,23092,,4
60859,23193,,1
60860,17601,,6
60861,21627,,4
60862,16971,,1
60863,16993,,1
60864,13175,,6
60865,22714,,6
60866,22384,,8
60867,19524,,7
60868,20053,,10
60869,26208,,10
60870,14988,,10
60871,24095,,7
60872,12727,,7
60873,20482,,1
60874,11872,,4
60875,15201,,6
60876,13904,,4
60877,14380,,1
60878,28472,,8
60879,26950,,7
60880,19956,,9
60881,20214,,9
60882,19967,,9
60883,16527,,9
60884,11060,,9
60885,11095,,9
60886,11117,,9
60887,12060,,6
60888,17518,,1
60889,15762,,6
60890,19434,,7
60891,20830,,8
60892,22627,,8
60893,24194,,7
60894,14299,,9
60895,13607,,8
60896,13405,,7
60897,13523,,9
60898,18714,,9
60899,11423,,8
60900,14139,,8
60901,16033,,10
60902,15172,,6
60903,28639,,4
60904,25341,,4
60905,23727,,4
60906,11652,,6
60907,27112,,6
60908,12363,,6
60909,15418,,6
60910,17459,,4
60911,15979,,1
60912,16091,,4
60913,22363,,6
60914,12847,,10
60915,21131,,8
60916,20055,,10
60917,20161,,7
60918,12654,,10
60919,29443,,10
60920,16036,,10
60921,22584,,7
60922,11517,,4
60923,12759,,1
60924,11562,,8
60925,19697,,4
60926,19706,,1
60927,13911,,1
60928,13947,,1
60929,13492,,4
60930,14292,,4
60931,15395,,6
60932,15391,,6
60933,25574,,7
60934,15028,,9
60935,19965,,9
60936,19970,,9
60937,28318,,9
60938,28321,,9
60939,11070,,9
60940,26606,,1
60941,25417,,4
60942,25413,,1
60943,24645,,1
60944,25290,,1
60945,23156,,1
60946,22292,,4
60947,22266,,4
60948,23145,,4
60949,22255,,1
60950,20828,,8
60951,24030,,10
60952,20808,,8
60953,26869,,10
60954,22426,,7
60955,29478,,10
60956,12853,,10
60957,13591,,10
60958,13580,,8
60959,13026,,9
60960,17244,,9
60961,18742,,9
60962,19085,,9
60963,21405,,9
60964,23128,,9
60965,22915,,9
60966,13615,,9
60967,25912,,9
60968,13623,,9
60969,27952,,8
60970,15662,,10
60971,14939,,8
60972,28095,,1
60973,28867,,4
60974,11530,,6
60975,29020,,4
60976,24968,,1
60977,19640,,6
60978,19217,,6
60979,23594,,4
60980,13920,,6
60981,15748,,6
60982,18666,,1
60983,16990,,4
60984,16082,,1
60985,18315,,3
60986,15853,,4
60987,24805,,6
60988,14762,,4
60989,13672,,7
60990,17776,,10
60991,16281,,7
60992,17804,,8
60993,15696,,7
60994,21661,,8
60995,15445,,7
60996,19449,,8
60997,24875,,8
60998,11024,,4
60999,15172,,6
61000,11887,,4
61001,16840,,6
61002,11419,,10
61003,12592,,10
61004,12269,,7
61005,20472,,1
61006,17163,,4
61007,16021,,6
61008,14398,,1
61009,14415,,4
61010,14365,,4
61011,14366,,1
61012,15892,,1
61013,14605,,6
61014,13477,,4
61015,11933,,1
61016,15363,,6
61017,14120,,4
61018,14240,,1
61019,25586,,7
61020,22225,,1
61021,21620,,6
61022,22249,,4
61023,22250,,4
61024,20196,,1
61025,27181,,7
61026,26895,,10
61027,26910,,10
61028,16824,,8
61029,13575,,7
61030,29407,,10
61031,27876,,9
61032,28487,,9
61033,17069,,9
61034,14427,,10
61035,14181,,8
61036,11606,,7
61037,14931,,7
61038,12745,,10
61039,19591,,9
61040,16480,,9
61041,17752,,7
61042,17773,,7
61043,18627,,10
61044,20717,,10
61045,13811,,7
61046,28151,,4
61047,27563,,1
61048,26064,,1
61049,24938,,1
61050,12530,,6
61051,24751,,1
61052,22098,,1
61053,15310,,6
61054,15863,,6
61055,11651,,6
61056,19231,,4
61057,28260,,6
61058,24816,,6
61059,13924,,4
61060,18573,,6
61061,15612,,10
61062,12739,,10
61063,21128,,8
61064,21864,,10
61065,19498,,10
61066,27842,,10
61067,20924,,8
61068,22552,,7
61069,25648,,7
61070,28454,,8
61071,11847,,1
61072,12511,,7
61073,14578,,6
61074,11813,,1
61075,14297,,4
61076,11955,,4
61077,14597,,6
61078,11250,,10
61079,19958,,9
61080,24372,,9
61081,11445,,9
61082,12114,,6
61083,25396,,4
61084,25430,,4
61085,22182,,6
61086,24520,,4
61087,24632,,1
61088,19527,,6
61089,20191,,4
61090,16955,,6
61091,17465,,1
61092,22623,,8
61093,11611,,7
61094,13595,,7
61095,14185,,7
61096,12486,,10
61097,14773,,7
61098,16681,,9
61099,16615,,9
61100,24886,,9
61101,20631,,9
61102,19976,,9
61103,20155,,9
61104,17298,,9
61105,27716,,9
61106,13613,,9
61107,17068,,9
61108,12665,,9
61109,16627,,9
61110,17847,,8
61111,17841,,10
61112,23926,,8
61113,14137,,8
61114,12857,,10
61115,11519,,6
61116,11499,,4
61117,13072,,1
61118,11262,,6
61119,11719,,6
61120,11253,,6
61121,11253,,6
61122,11660,,6
61123,25006,,1
61124,25374,,4
61125,23180,,1
61126,11520,,6
61127,21368,,4
61128,21452,,1
61129,19654,,1
61130,27428,,6
61131,18652,,1
61132,14627,,4
61133,16932,,10
61134,15459,,8
61135,17857,,8
61136,16186,,7
61137,12498,,8
61138,19822,,6
61139,16282,,10
61140,16042,,7
61141,28546,,7
61142,24857,,10
61143,13688,,10
61144,19272,,7
61145,18040,,7
61146,12956,,2
61147,12146,,4
61148,12933,,4
61149,12416,,4
61150,16673,,4
61151,22995,,6
61152,14414,,4
61153,13949,,4
61154,13905,,4
61155,11797,,4
61156,11778,,1
61157,26965,,7
61158,23348,,9
61159,17308,,9
61160,19975,,9
61161,25052,,9
61162,22577,,9
61163,22572,,9
61164,27359,,9
61165,11101,,9
61166,25867,,4
61167,23176,,4
61168,19123,,6
61169,26937,,10
61170,26913,,10
61171,11241,,7
61172,28446,,10
61173,29825,279,5
61174,30039,275,3
61175,29776,282,10
61176,30001,288,8
61177,29734,289,6
61178,29565,276,4
61179,29994,289,6
61180,29602,285,9
61181,30065,277,2
61182,29580,283,1
61183,29599,283,1
61184,29641,281,4
61185,29502,283,1
61186,29614,289,6
61187,29890,283,1
61188,30116,276,4
61189,29827,275,3
61190,29693,288,8
61191,29694,277,2
61192,30096,277,2
61193,29772,275,4
61194,29874,282,10
61195,29689,283,1
61196,30000,289,6
61197,29745,288,8
61198,29745,287,8
61199,29497,280,1
61200,29987,274,4
61201,29654,275,3
61202,29683,283,1
61203,29650,274,4
61204,29692,289,6
61205,29604,279,5
61206,29974,275,3
61207,29747,283,1
61208,29970,286,9
61209,29647,277,2
61210,29783,276,3
61211,29605,281,4
61212,29631,281,4
61213,29867,284,1
61214,29778,282,10
61215,29761,278,6
61216,29909,290,7
61217,29500,279,5
61218,29744,276,4
61219,29820,277,2
61220,29682,281,4
61221,29591,275,3
61222,30067,289,6
61223,29811,277,5
61224,29844,277,2
61225,29670,286,9
61226,29648,286,9
61227,29489,281,4
61228,29704,279,5
61229,29941,282,10
61230,30075,279,5
61231,30114,290,7
61232,29671,278,6
61233,30057,279,5
61234,29533,277,3
61235,29595,286,9
61236,29805,281,4
61237,29656,286,9
61238,29587,282,10
61239,29658,277,2
61240,30109,277,3
61241,29737,284,1
61242,29679,288,8
61243,29992,281,4
61244,30070,280,1
61245,29829,285,9
61246,29875,290,7
61247,29570,275,4
61248,30048,289,6
61249,29894,288,8
61250,29879,289,6
61251,29850,275,4
61252,29837,288,8
61253,29826,276,1
61254,29634,288,8
61255,29871,276,4
61256,30018,284,1
61257,29520,279,5
61258,29795,290,7
61259,30084,279,5
61260,29606,283,1
61261,29920,275,4
61262,29837,288,8
61263,29589,288,8
61264,29646,275,4
61265,29679,288,8
61266,29981,284,1
61267,30051,284,1
61268,29623,281,4
61269,11792,,4
61270,18259,,9
61271,20454,,9
61272,21239,,9
61273,23430,,9
61274,27148,,9
61275,13996,,9
61276,17252,,9
61277,15050,,8
61278,22308,,10
61279,12859,,10
