SalesOrderID,CustomerID,SalesPersonID,TerritoryID,TotalDue
57714,20421,,4,131.4619
57715,17018,,4,103.8369
57716,15317,,4,60.7529
57717,21446,,6,60.7529
57718,15247,,1,8.0444
57719,18677,,6,34.2219
57720,14180,,8,36.0230
57721,26878,,8,23.7465
57722,14717,,7,87.2508
57723,11661,,6,38.6750
57724,13186,,4,24.2879
57725,11788,,4,222.4144
57726,13322,,1,94.4554
57727,17024,,4,1962.4469
57728,13230,,1,2720.4769
57729,13274,,1,2645.8783
57730,13426,,4,2560.2519
57731,13354,,1,2560.2519
57732,13324,,4,2591.4681
57733,19949,,9,2735.9248
57734,14132,,9,1939.2529
57735,29318,,9,2634.3974
57736,11009,,9,2673.0613
57737,13000,,9,2535.9640
57738,19614,,9,2916.0287
57739,19786,,9,2699.9018
57740,25080,,4,2688.5092
57741,23112,,4,620.4354
57742,22130,,4,635.3529
57743,20066,,1,1293.3804
57744,12462,,8,690.5919
57745,16587,,8,2743.7482
57746,13252,,10,2673.0613
57747,12619,,10,2563.5890
57748,11853,,4,55.2390
57749,13670,,9,33.1279
57750,21564,,9,82.8529
57751,29315,,9,114.8758
57752,16171,,9,79.0959
57753,15128,,9,55.2390
57754,12695,,9,175.6950
57755,21105,,10,1934.8329
57756,11277,,6,167.1534
57757,28279,,1,8.0444
57758,19647,,6,44.1779
57759,12916,,6,76.2119
57760,26508,,1,54.6754
57761,21624,,1,55.2169
57762,21241,,1,87.2729
57763,18599,,1,87.2729
57764,19107,,1,77.3390
57765,14467,,1,44.1779
57766,19015,,6,34.2219
57767,20550,,10,27.6140
57768,18180,,8,14.2987
57769,17653,,7,44.1779
57770,13467,,1,24.2879
57771,21134,,10,77.3169
57772,25141,,10,5.5140
57773,25304,,10,74.5765
57774,28914,,10,30.6859
57775,29373,,10,203.8504
57776,17204,,10,44.1779
57777,14655,,6,38.6750
57778,12157,,4,38.6750
57779,14021,,1,24.2879
57780,12376,,10,55.2390
57781,19140,,4,624.3029
57782,13393,,1,2598.9158
57783,11003,,9,2674.4757
57784,24432,,4,2694.0563
57785,25060,,4,2673.0613
57786,18842,,6,1276.8054
57787,26988,,8,1303.3144
57788,24913,,9,1276.8054
57789,13576,,10,2574.6279
57790,12283,,10,2552.5169
57791,12137,,4,55.2390
57792,11330,,6,8.7848
57793,14212,,9,35.6584
57794,12993,,9,30.1444
57795,18253,,9,40.8408
57796,17322,,9,94.4554
57797,22847,,9,41.2055
57798,23307,,9,75.0627
57799,27700,,9,44.1779
57800,14677,,9,55.2390
57801,19574,,9,40.0784
57802,19510,,10,2708.6865
57803,16409,,8,2742.4111
57804,16470,,10,927.6254
57805,29271,,1,43.0729
57806,29112,,4,6.9394
57807,19648,,6,8.0444
57808,26557,,4,48.8631
57809,18659,,4,87.2729
57810,22027,,6,66.2779
57811,15560,,1,5.5140
57812,17628,,10,109.3508
57813,14544,,7,44.1779
57814,15679,,7,71.7919
57815,11542,,10,38.0894
57816,27940,,10,43.0729
57817,12519,,10,23.7465
57818,29438,,8,37.5479
57819,14970,,10,98.3119
57820,14153,,8,54.1119
57821,11740,,6,38.6750
57822,11206,,1,82.8529
57823,11783,,4,82.8529
57824,11730,,1,109.9144
57825,12553,,7,11.0390
57826,14270,,4,877.1048
57827,13428,,4,2560.2519
57828,13316,,4,2646.4419
57829,18005,,8,1381.0732
57830,28369,,8,858.9607
57831,17064,,9,1025.9815
57832,28314,,9,612.1369
57833,12706,,9,2576.8048
57834,12987,,9,2535.9640
57835,23385,,6,1382.4876
57836,25184,,4,2694.0563
57837,21595,,6,663.5083
57838,23127,,4,624.8444
57839,22106,,4,612.1369
57840,20031,,4,1276.8054
57841,20040,,4,1276.8054
57842,15697,,8,2719.4382
57843,24921,,9,1303.8669
57844,13261,,8,2585.6669
57845,11592,,7,2538.4944
57846,12308,,7,2585.6669
57847,11588,,7,2563.5890
57848,12787,,1,17.9784
57849,14074,,9,30.1444
57850,14232,,9,30.1444
57851,18294,,9,83.9469
57852,19106,,9,47.4819
57853,18295,,9,2.5305
57854,12696,,9,175.6950
57855,20912,,8,898.8733
57856,28969,,1,69.5929
57857,11505,,6,27.6140
57858,14091,,6,27.6140
57859,28347,,1,81.7258
57860,26628,,1,40.0784
57861,11176,,6,40.0784
57862,25197,,4,40.4320
57863,11510,,6,35.6584
57864,24945,,1,168.6230
57865,11223,,6,45.9570
57866,22891,,4,77.3169
57867,22286,,4,38.6529
57868,20637,,4,11.0390
57869,21455,,1,16.5529
57870,18572,,4,15.4479
57871,28290,,6,71.2394
57872,14876,,4,14.2987
57873,20478,,6,106.5883
57874,14799,,10,77.3390
57875,16601,,10,87.2729
57876,17844,,10,208.8229
57877,28468,,10,66.8194
57878,12664,,10,76.2119
57879,24133,,7,54.1119
57880,27164,,10,4.4090
57881,26973,,10,43.0729
57882,28455,,8,47.4819
57883,28882,,7,8.0444
57884,11200,,6,38.6750
57885,11842,,1,44.1890
57886,12605,,8,11.0390
57887,16999,,4,1918.2579
57888,14334,,1,937.5594
57889,13440,,6,2630.4194
57890,13394,,1,2562.4508
57891,11241,,7,896.5086
57892,19947,,9,2738.4552
57893,12995,,9,2605.5127
57894,19788,,9,2738.5657
57895,24431,,6,835.7447
57896,25192,,1,2741.4940
57897,22139,,4,606.6229
57898,21912,,7,635.3529
57899,14931,,7,2674.4757
57900,28482,,9,858.9607
57901,24281,,9,1238.1415
57902,24917,,9,1303.3144
57903,12239,,10,2654.1548
57904,16183,,9,27.6140
57905,15639,,9,35.6694
57906,25230,,9,89.4608
57907,16926,,9,25.3819
57908,17768,,8,1906.6554
57909,17755,,10,648.6019
57910,17772,,10,734.2062
57911,11506,,6,69.5929
57912,14084,,6,38.9292
57913,20745,,6,54.6754
57914,12880,,6,41.1834
57915,23490,,1,48.5869
57916,23024,,1,118.1798
57917,20769,,1,27.8681
57918,19238,,1,77.3390
57919,16643,,6,77.3390
57920,23244,,6,44.1779
57921,15817,,1,71.2394
57922,14622,,4,32.0008
57923,16043,,10,24.2879
57924,19919,,10,5.5140
57925,13573,,7,132.5779
57926,25676,,10,74.0019
57927,25800,,10,44.1779
57928,21099,,7,23.7465
57929,24013,,7,98.3119
57930,23771,,7,91.6598
57931,16282,,10,44.1779
57932,15635,,10,44.1779
57933,27803,,7,44.1779
57934,11769,,6,138.6444
57935,15009,,1,40.8408
57936,16921,,6,1939.2529
57937,14362,,1,934.2333
57938,14337,,1,900.2546
57939,25539,,7,1412.0022
57940,19592,,9,1987.8508
57941,28312,,9,635.3529
57942,29316,,9,2688.5092
57943,11028,,9,2604.7944
57944,19784,,9,2699.9018
57945,12021,,9,711.0344
57946,24357,,4,2700.1228
57947,23038,,1,623.7504
57948,22129,,4,635.3529
57949,22099,,4,622.9659
57950,20072,,1,1276.8054
57951,27167,,7,1329.8233
57952,26837,,10,606.6229
57953,11240,,10,639.1983
57954,22590,,8,645.2869
57955,26372,,10,606.6229
57956,12658,,10,2682.9953
57957,28480,,9,820.2968
57958,11277,,6,38.6640
57959,14522,,9,80.6208
57960,27150,,9,222.4144
57961,19953,,9,28.1554
57962,12035,,9,2.5305
57963,17764,,8,1895.0419
57964,19511,,10,2788.9316
57965,16512,,10,905.5254
57966,11533,,5,2.5305
57967,11508,,1,2.5305
57968,29153,,4,4.4090
57969,11078,,6,65.1729
57970,11660,,6,26.2769
57971,17348,,6,93.8808
57972,27246,,4,32.0340
57973,26059,,4,131.4508
57974,25624,,1,42.9624
57975,25292,,4,175.5624
57976,24449,,4,42.9624
57977,25965,,4,35.6584
57978,24677,,4,36.0230
57979,21784,,1,55.2169
57980,15847,,6,132.5779
57981,20411,,4,76.7644
57982,29124,,6,77.3390
57983,28976,,6,104.4004
57984,23557,,6,8.0444
57985,16107,,1,44.1779
57986,17786,,10,54.6754
57987,19934,,8,213.7512
57988,24088,,8,6.9394
57989,25653,,8,33.6804
57990,20969,,7,43.0729
57991,24195,,7,66.2779
57992,11273,,4,123.6937
57993,11861,,6,46.7194
57994,13180,,1,90.0133
57995,11714,,4,44.1890
57996,12309,,10,86.7204
57997,14355,,1,888.9504
57998,14330,,6,891.4698
57999,14336,,1,987.2844
58000,13273,,4,2735.9469
58001,13403,,1,2648.6408
58002,12086,,6,2535.9640
58003,14847,,10,858.9607
58004,26856,,7,895.4036
58005,17050,,9,1014.3458
58006,22401,,9,596.6890
58007,11006,,9,2634.3974
58008,19613,,9,2778.9977
58009,19783,,9,2699.9018
58010,25386,,4,1381.0732
58011,25162,,4,2634.3974
58012,25175,,1,2634.3974
58013,25185,,4,2710.6092
58014,22992,,1,671.7958
58015,14737,,1,1297.8004
58016,20030,,4,1276.8054
58017,12323,,7,2666.4313
58018,28485,,9,830.2307
58019,12225,,8,2552.5169
58020,12323,,7,2590.4073
58021,15823,,9,32.0229
58022,13996,,9,34.5534
58023,18763,,9,77.3169
58024,18932,,9,62.9519
58025,26669,,9,136.9979
58026,13642,,9,55.2390
58027,29312,,9,77.3169
58028,13995,,9,38.6640
58029,17355,,9,27.0615
58030,29337,,9,55.2390
58031,26559,,9,43.0729
58032,29053,,9,43.0729
58033,20880,,10,1918.2579
58034,22500,,7,2742.4111
58035,13800,,7,905.5254
58036,28614,,1,9.9340
58037,28860,,4,32.0229
58038,12969,,6,40.0784
58039,11498,,6,27.6140
58040,26314,,4,98.3229
58041,24355,,4,40.4320
58042,13756,,6,79.0959
58043,22211,,1,41.1834
58044,27739,,6,77.3390
58045,15967,,1,5.5140
58046,17876,,8,32.0229
58047,12493,,8,77.3390
58048,15446,,7,35.6584
58049,14423,,10,55.2169
58050,17838,,10,27.6140
58051,26358,,8,26.2769
58052,17763,,10,14.2987
58053,12957,,4,38.6750
58054,12642,,7,9.9340
58055,13364,,4,62.9519
58056,20442,,4,2742.8642
58057,16375,,4,2738.5657
58058,20385,,1,2793.8047
58059,16984,,4,1944.7669
58060,15996,,6,624.3140
58061,11772,,1,2580.1419
58062,27341,,9,596.6890
58063,22171,,9,596.6890
58064,12703,,9,2706.1008
58065,12705,,9,2626.5408
58066,12694,,9,2598.9158
58067,25387,,1,1381.0732
58068,25186,,4,2721.1178
58069,23019,,4,677.8623
58070,12631,,7,2649.8453
58071,12263,,10,2569.0366
58072,13254,,10,2606.6619
58073,11506,,6,25.3819
58074,11862,,1,184.4798
58075,27980,,9,32.5754
58076,23008,,9,66.2779
58077,17716,,7,1879.5940
58078,17641,,7,1918.2579
58079,25306,,8,1955.8058
58080,22665,,8,648.6019
58081,11277,,6,59.6590
58082,11141,,4,43.0729
58083,11331,,6,132.6000
58084,11330,,6,70.6869
58085,28233,,1,23.7465
58086,16950,,6,110.5995
58087,24315,,4,36.0230
58088,26287,,1,38.9292
58089,22040,,4,41.1834
58090,22989,,4,77.3169
58091,21285,,1,16.5529
58092,29071,,6,77.3390
58093,26099,,6,44.1779
58094,12944,,6,15.4479
58095,16874,,4,5.5140
58096,16074,,1,44.1779
58097,14483,,1,44.1779
58098,22715,,6,94.4554
58099,16600,,7,138.0919
58100,19363,,7,5.5140
58101,19522,,10,70.6869
58102,12812,,7,55.2169
58103,21023,,10,101.6048
58104,22796,,7,54.1119
58105,18031,,8,27.6140
58106,23609,,7,14.3429
58107,13787,,8,66.2779
58108,13422,,4,90.0133
58109,23378,,6,1921.5508
58110,13283,,1,2560.2519
58111,11743,,4,2563.5890
58112,17986,,8,1381.0732
58113,19792,,9,2738.5657
58114,27342,,9,624.8444
58115,29306,,9,2634.3974
58116,12700,,9,2618.8058
58117,12996,,9,2624.3529
58118,24648,,4,874.4086
58119,23351,,6,1381.0732
58120,25389,,4,1440.7322
58121,23039,,4,620.4354
58122,22093,,1,650.8008
58123,22900,,1,596.6890
58124,25971,,6,627.3748
58125,23080,,4,606.6229
58126,20005,,4,1263.5233
58127,23986,,10,1308.8283
58128,22597,,8,680.0833
58129,24158,,7,2649.8453
58130,14714,,7,2629.8669
58131,13823,,7,2624.3529
58132,12244,,9,71.7919
58133,14682,,9,97.7483
58134,23103,,9,94.4554
58135,26785,,9,82.8529
58136,18447,,9,23.7465
58137,14229,,9,55.2390
58138,16698,,9,218.6574
58139,20859,,10,1907.2079
58140,21104,,10,1971.2758
58141,13257,,8,2656.3758
58142,11702,,4,59.6590
58143,11312,,1,2.5305
58144,11507,,6,14.3429
58145,20764,,6,54.6754
58146,11185,,6,47.4819
58147,18925,,6,49.9681
58148,19751,,6,35.6694
58149,22280,,4,35.6694
58150,22191,,1,104.3783
58151,13474,,6,16.5529
58152,12945,,6,55.2169
58153,20761,,4,25.3377
58154,19655,,4,142.5119
58155,16796,,1,60.7529
58156,24730,,6,44.1779
58157,16503,,4,5.5140
58158,19014,,6,34.2219
58159,17875,,8,27.6140
58160,17877,,8,207.7179
58161,11471,,7,59.6590
58162,19523,,10,34.5534
58163,22435,,7,26.2769
58164,17751,,7,103.3065
58165,29427,,7,23.7465
58166,13509,,10,37.5479
58167,13501,,8,44.1779
58168,11644,,1,44.1890
58169,14091,,6,46.7194
58170,12970,,6,156.8658
58171,11720,,4,70.6758
58172,12656,,7,9.9340
58173,13717,,1,82.8529
58174,19142,,4,683.9729
58175,19164,,4,696.1058
58176,14338,,6,915.7577
58177,13287,,4,2563.5890
58178,14436,,6,2604.4298
58179,13314,,4,2664.0887
58180,20722,,8,857.8447
58181,17049,,9,850.2865
58182,29310,,9,2673.0613
58183,13078,,9,2607.7779
58184,19207,,6,874.4086
58185,25163,,4,2688.5092
58186,22113,,1,650.8008
58187,20109,,4,1276.8054
58188,26219,,10,630.3694
58189,16580,,7,663.5083
58190,15932,,8,2644.3313
58191,28415,,10,2682.9953
58192,24361,,9,1336.4644
58193,13408,,10,2596.7058
58194,12271,,10,2588.9266
58195,13259,,8,2653.0277
58196,13252,,10,2574.6279
58197,17346,,9,62.9519
58198,27520,,9,87.2729
58199,19583,,9,108.2458
58200,19566,,9,76.2119
58201,26714,,1,40.0784
58202,11287,,6,71.7919
58203,27247,,4,76.2119
58204,27610,,4,47.4819
58205,26062,,1,54.6754
58206,26556,,1,40.0784
58207,24313,,1,50.3659
58208,12430,,6,77.3169
58209,25900,,1,45.9570
58210,25164,,4,38.5535
58211,23823,,4,65.7144
58212,22752,,1,35.6694
58213,22165,,4,211.3644
58214,20776,,1,25.3377
58215,27653,,6,142.5119
58216,20327,,4,77.3390
58217,17611,,1,44.1779
58218,14503,,1,44.1779
58219,15870,,1,8.0444
58220,15274,,4,126.4783
58221,17224,,8,73.9908
58222,22381,,8,32.5754
58223,23628,,10,77.3169
58224,23614,,10,159.6173
58225,20960,,7,6.9394
58226,26839,,7,86.1458
58227,22683,,7,64.6094
58228,13494,,8,44.1779
58229,13708,,6,44.1890
58230,11823,,6,70.6758
58231,12954,,1,46.7194
58232,13439,,4,62.9519
58233,13146,,1,34.2219
58234,20405,,4,2832.5018
58235,16998,,1,1918.2579
58236,13298,,4,2574.6279
58237,27900,,8,858.9607
58238,19795,,9,2725.2836
58239,19562,,9,1918.2579
58240,23120,,9,1879.5940
58241,13011,,9,2560.2519
58242,12699,,9,2613.2808
58243,11901,,9,2624.3529
58244,12701,,9,2602.2640
58245,12988,,9,2742.9084
58246,19772,,9,2709.8357
58247,11835,,6,2710.6092
58248,25288,,6,596.6890
58249,24923,,9,1280.6508
58250,14716,,7,2535.9640
58251,12300,,7,2563.5890
58252,11276,,6,15.4479
58253,13125,,9,116.0029
58254,17646,,7,1934.8329
58255,11691,,4,59.6590
58256,18759,,6,83.3944
58257,27630,,4,47.4819
58258,26052,,1,27.6140
58259,27410,,4,26.2769
58260,26541,,4,27.6140
58261,15868,,6,82.2783
58262,21449,,4,16.5529
58263,19859,,4,77.3390
58264,14079,,6,86.7204
58265,18773,,4,87.2729
58266,24729,,6,65.1729
58267,15504,,1,44.1779
58268,14562,,4,8.0444
58269,16593,,10,104.4004
58270,24878,,7,26.2769
58271,19465,,7,5.5140
58272,24548,,8,43.0729
58273,17776,,10,8.0444
58274,16490,,4,2738.5657
58275,16997,,4,1949.1869
58276,19412,,1,683.4094
58277,12380,,10,1352.3432
58278,13076,,9,2684.0119
58279,13082,,9,2633.1377
58280,24352,,1,2644.3313
58281,22131,,4,620.4354
58282,21400,,6,682.3044
58283,22133,,1,614.6673
58284,21589,,6,596.6890
58285,18855,,6,1276.8054
58286,23983,,10,1320.9944
58287,26824,,10,627.3748
58288,12492,,10,2585.6669
58289,16185,,9,27.6140
58290,15812,,9,87.2508
58291,16626,,9,38.6529
58292,18325,,9,77.3169
58293,24893,,9,26.2769
58294,16738,,9,34.2219
58295,20212,,9,26.2769
58296,19676,,9,75.1069
58297,27369,,9,87.2729
58298,14014,,9,38.6640
58299,24573,,10,2832.5018
58300,11519,,6,6.9394
58301,29162,,1,59.6479
58302,26047,,1,71.7919
58303,26260,,1,103.2733
58304,24656,,4,38.5535
58305,25044,,4,40.4320
58306,22766,,1,33.1390
58307,15418,,6,77.3169
58308,14897,,6,82.2783
58309,11841,,6,77.3390
58310,17343,,1,44.1779
58311,23673,,6,5.5140
58312,13471,,4,34.2219
58313,13480,,4,90.0133
58314,15705,,8,77.3390
58315,12490,,7,42.9624
58316,17954,,7,38.6529
58317,19466,,10,70.6869
58318,16330,,7,34.5534
58319,18043,,7,38.6529
58320,11315,,1,44.1890
58321,14724,,6,71.0073
58322,11822,,4,41.2055
58323,12453,,1,24.2879
58324,19693,,6,79.5048
58325,12409,,4,38.6750
58326,12045,,4,62.9629
58327,12616,,8,16.5529
58328,16089,,6,199.9829
58329,17028,,1,1949.1869
58330,14416,,6,850.2865
58331,14284,,1,850.2865
58332,14342,,1,888.9504
58333,13340,,4,2613.2808
58334,13660,,6,2598.9158
58335,13326,,4,2574.6390
58336,17048,,9,888.9504
58337,17055,,9,850.2865
58338,13525,,9,2802.0701
58339,28313,,9,715.9737
58340,13006,,9,2563.5890
58341,19773,,9,2738.5657
58342,23396,,6,1451.2407
58343,25191,,4,2673.0613
58344,20026,,1,1340.3319
58345,21313,,4,1276.8054
58346,26359,,10,663.5083
58347,26360,,10,596.6890
58348,25729,,8,2688.5092
58349,28481,,9,860.3751
58350,23575,,9,1238.1415
58351,24918,,9,1238.1415
58352,12228,,8,2574.6279
58353,12284,,10,2574.6390
58354,11507,,6,54.1119
58355,27344,,9,77.3390
58356,23576,,9,44.1779
58357,17761,,8,1944.7669
58358,20875,,10,1918.2579
58359,20885,,10,1918.2579
58360,17753,,10,703.8187
58361,24577,,10,2748.4997
58362,13801,,7,905.5254
58363,11322,,1,2.5305
58364,28980,,1,40.8077
58365,11300,,6,97.7483
58366,11258,,4,15.7242
58367,27438,,4,30.6859
58368,25208,,4,30.1444
58369,24499,,4,36.0230
58370,11300,,6,42.9624
58371,12760,,6,55.2058
58372,12097,,6,77.3169
58373,23470,,4,118.1577
58374,19781,,6,43.0729
58375,18090,,6,47.4377
58376,19702,,4,77.3390
58377,18509,,4,66.2779
58378,19139,,1,77.3390
58379,12972,,6,32.5754
58380,16088,,1,8.0444
58381,15779,,1,99.9694
58382,15524,,1,8.0444
58383,16564,,10,138.1140
58384,15633,,8,75.6815
58385,18034,,8,70.6869
58386,19389,,10,152.9873
58387,24071,,10,14.2987
58388,24079,,10,44.1779
58389,15711,,10,60.7529
58390,15511,,6,101.6269
58391,19143,,1,668.7571
58392,17041,,1,1879.5940
58393,16764,,6,1945.3194
58394,17021,,4,1879.5940
58395,19144,,4,679.5308
58396,13288,,4,2643.0937
58397,13427,,4,2535.9640
58398,13319,,1,2724.8748
58399,19794,,9,2784.9426
58400,21359,,9,650.8008
58401,21379,,9,606.6229
58402,11057,,9,2644.3313
58403,29309,,9,2673.0613
58404,12702,,9,2639.8008
58405,12999,,9,2596.7279
58406,19609,,9,2778.9977
58407,12681,,9,2587.8769
58408,12684,,9,2664.0887
58409,25180,,1,2703.9903
58410,20067,,4,1276.8054
58411,20719,,8,1286.7394
58412,26220,,10,596.6890
58413,12461,,8,650.8008
58414,14279,,9,830.2307
58415,12289,,10,2607.7779
58416,12321,,7,2562.4508
58417,11520,,6,8.7848
58418,11790,,4,38.6640
58419,18194,,9,85.0519
58420,20243,,9,66.8194
58421,16182,,9,65.1729
58422,15124,,9,107.6823
58423,20872,,10,1918.2579
58424,11287,,6,2.5305
58425,11466,,9,35.6584
58426,28874,,1,5.5140
58427,27737,,4,26.2769
58428,26776,,4,28.1554
58429,11078,,6,33.1279
58430,25359,,4,27.6140
58431,20086,,6,79.0959
58432,23810,,4,35.6694
58433,24658,,1,42.9624
58434,22358,,4,43.0729
58435,21419,,4,71.7919
58436,21302,,1,77.3169
58437,12928,,6,104.4004
58438,21304,,1,26.4869
58439,21140,,4,16.5529
58440,17430,,1,5.5140
58441,18590,,4,132.5779
58442,24621,,6,14.2987
58443,14401,,1,16.8292
58444,16195,,7,102.1904
58445,12845,,8,83.9469
58446,11436,,10,59.6590
58447,17899,,7,33.1390
58448,12294,,10,59.6590
58449,12329,,10,76.2119
58450,13503,,10,71.8029
58451,17120,,2,1918.2579
58452,17127,,1,1965.2094
58453,17128,,4,1918.2579
58454,14088,,1,1939.2529
58455,13345,,6,2560.2519
58456,11742,,4,2582.6834
58457,12382,,10,1342.4093
58458,17056,,9,927.6254
58459,22400,,9,614.6673
58460,12990,,9,2563.5890
58461,12683,,9,2560.2519
58462,12693,,9,2574.6390
58463,24752,,1,835.7447
58464,25388,,4,1381.0732
58465,25169,,4,2634.3974
58466,15928,,8,2673.0613
58467,12998,,9,1381.0732
58468,28483,,9,845.6786
58469,12229,,8,2590.4073
58470,12463,,10,2639.2373
58471,13407,,10,2626.5408
58472,11591,,7,2560.2519
58473,13253,,10,2547.0029
58474,11590,,7,2580.1419
58475,12195,,4,8.7848
58476,13042,,9,27.6140
58477,15124,,9,27.6140
58478,17053,,9,77.3169
58479,20231,,9,66.8194
58480,19630,,9,28.1554
58481,24229,,9,8.0444
58482,13523,,9,38.6640
58483,19567,,9,32.0340
58484,17297,,9,69.5929
58485,20869,,10,1944.7669
58486,12631,,7,2738.4552
58487,13808,,8,915.4594
58488,11631,,6,43.3381
58489,11507,,6,38.6640
58490,11078,,6,82.8529
58491,28230,,4,28.1554
58492,11273,,4,178.2255
58493,26266,,1,103.2733
58494,26531,,4,30.1444
58495,20084,,6,42.9624
58496,26117,,4,35.6584
58497,23456,,4,173.7834
58498,24622,,1,106.1574
58499,11331,,6,33.1390
58500,22073,,1,82.2783
58501,22103,,4,77.3169
58502,12984,,6,26.4869
58503,20301,,1,77.3390
58504,15958,,1,75.6815
58505,14450,,4,199.9829
58506,14136,,7,79.5048
58507,14193,,8,40.4320
58508,14981,,10,38.6750
58509,21862,,7,15.4479
58510,15613,,7,30.1444
58511,23624,,8,69.5819
58512,27156,,10,6.9394
58513,24096,,7,8.0444
58514,14981,,10,40.0784
58515,13936,,6,38.6750
58516,19224,,6,79.5269
58517,16902,,6,156.8879
58518,16670,,1,2738.5657
58519,17129,,4,1918.2579
58520,16791,,6,1911.6169
58521,15993,,6,659.9723
58522,15890,,4,654.4584
58523,14283,,1,883.4254
58524,13224,,1,2601.6894
58525,13279,,4,2598.9158
58526,13329,,4,2612.1758
58527,13348,,4,2688.9844
58528,13382,,4,2590.4073
58529,13304,,1,2686.1998
58530,26936,,8,1381.0732
58531,23121,,9,1879.5940
58532,21384,,9,817.1033
58533,11010,,9,2644.3313
58534,29303,,9,2673.0613
58535,19612,,9,2708.6865
58536,11027,,9,2666.3208
58537,25074,,1,2644.3313
58538,17118,,1,622.0708
58539,22591,,8,627.3748
58540,26356,,10,635.3529
58541,24244,,9,1297.8004
58542,12526,,10,2574.6279
58543,12296,,7,2535.9640
58544,17306,,9,91.6819
58545,17234,,9,59.6590
58546,13669,,9,8.7848
58547,18705,,9,2.5305
58548,17494,,9,60.7640
58549,27373,,1,43.0729
58550,11287,,6,75.0627
58551,29015,,1,27.6140
58552,11215,,6,207.7179
58553,26274,,1,23.7465
58554,27284,,1,135.8708
58555,25174,,1,101.7484
58556,11330,,6,79.0959
58557,11330,,6,42.9624
58558,22123,,4,33.1390
58559,16358,,6,11.0390
58560,16840,,6,132.5779
58561,28073,,6,8.0444
58562,23022,,6,8.0444
58563,18161,,7,8.0444
58564,26905,,10,6.9394
58565,25325,,10,6.9394
58566,27816,,7,54.1119
58567,13239,,6,109.9144
58568,19163,,4,596.6890
58569,11707,,4,2703.8798
58570,13424,,1,2612.1758
58571,19797,,9,2699.9018
58572,22172,,9,829.5677
58573,12994,,9,2613.2808
58574,11912,,9,2563.5890
58575,19790,,9,2775.0086
58576,24358,,4,2671.9453
58577,23040,,4,624.8444
58578,26997,,8,1270.1644
58579,23987,,10,1268.2859
58580,20720,,8,1276.8054
58581,11479,,7,612.1369
58582,12397,,8,650.8008
58583,28747,,10,2649.8453
58584,24157,,7,2673.0613
58585,12404,,10,2645.3258
58586,12277,,10,2604.7944
58587,13258,,8,2610.3084
58588,12264,,10,2618.8058
58589,11970,,1,38.6640
58590,21207,,9,136.9758
58591,19266,,9,46.7194
58592,26665,,9,87.2729
58593,29321,,9,55.2169
58594,14857,,9,9.9340
58595,19630,,9,54.1119
58596,14967,,8,680.6358
58597,11717,,1,59.6590
58598,11165,,4,74.5765
58599,11632,,6,132.6000
58600,11019,,6,164.6229
58601,28122,,1,44.1779
58602,24803,,1,36.0230
58603,12944,,6,35.6694
58604,25852,,1,33.1279
58605,22968,,1,35.6694
58606,20733,,1,26.4869
58607,21444,,4,25.3377
58608,20384,,4,142.5119
58609,27380,,6,77.3390
58610,25850,,6,71.2394
58611,12525,,10,132.5779
58612,14173,,7,42.9624
58613,19189,,7,32.5754
58614,27327,,8,37.5479
58615,16449,,10,8.0444
58616,15119,,10,40.0784
58617,17855,,10,44.1779
58618,11657,,4,138.0919
58619,11712,,6,52.9737
58620,13291,,3,90.0133
58621,15559,,6,94.4554
58622,12489,,7,9.9340
58623,17012,,4,1934.8329
58624,13425,,1,2615.4908
58625,26903,,7,884.9061
58626,27897,,8,829.0815
58627,11239,,10,1342.4093
58628,26940,,8,1407.5822
58629,29317,,9,2694.0563
58630,13051,,9,2610.3084
58631,13079,,9,2552.5169
58632,13081,,9,2574.6390
58633,12686,,9,2602.2529
58634,25161,,4,2694.0563
58635,22319,,7,612.1369
58636,25750,,10,612.1369
58637,13407,,10,2738.2342
58638,12332,,7,2673.0613
58639,13404,,10,2644.3313
58640,13581,,10,2580.1419
58641,12287,,10,2639.2373
58642,25124,,9,71.2394
58643,26592,,9,87.2729
58644,17300,,9,59.6590
58645,19976,,9,17.9784
58646,11242,,7,635.3529
58647,19506,,10,2740.3337
58648,20711,,10,2715.3497
58649,11169,,4,43.0729
58650,18758,,6,93.8808
58651,27564,,4,66.8194
58652,11498,,6,41.9127
58653,26690,,4,146.3794
58654,27197,,1,40.0784
58655,23717,,1,33.1390
58656,16096,,6,118.3234
58657,22076,,4,72.8748
58658,18573,,6,41.1834
58659,20440,,4,11.0390
58660,22348,,4,16.5529
58661,19760,,4,142.5119
58662,28767,,6,77.3390
58663,18342,,4,44.1779
58664,15776,,4,5.5140
58665,14642,,1,8.0444
58666,14491,,4,140.6444
58667,28429,,7,38.5535
58668,16537,,8,27.6140
58669,22558,,10,5.5140
58670,22539,,10,109.3508
58671,18181,,10,54.1119
58672,25473,,7,5.5140
58673,13185,,6,46.7194
58674,11178,,4,46.7194
58675,11503,,4,65.7365
58676,16479,,6,40.8408
58677,12758,,1,82.8529
58678,17040,,1,1945.3194
58679,17142,,4,1909.7384
58680,16834,,6,1934.8329
58681,13286,,1,2580.1419
58682,13292,,1,2538.4944
58683,13366,,6,2574.6279
58684,13415,,4,2570.1858
58685,26939,,7,858.9607
58686,23119,,9,1949.1869
58687,19564,,9,1895.0419
58688,23118,,9,1914.1473
58689,13077,,9,2535.9640
